datetime,weather_station_id,min_temperature,max_temperature,rain_duration_active_hours,total_rainfall_active_hours
2023-07-09,127,22.3,29.5,2,26.5
2023-07-09,221,21.6,28.2,2,41.8
2023-07-10,127,23.1,31.5,1,0.1
2023-07-10,221,21.0,29.4,2,7.2
2023-07-11,127,21.8,25.5,9,29.5
2023-07-11,221,20.4,24.5,10,56.2
2023-07-12,127,22.2,29.0,2,10.4
2023-07-12,221,20.7,28.4,0,0.0
2023-07-13,127,23.8,26.5,11,39.9
2023-07-13,221,22.8,24.9,11,34.199999999999996
2023-07-14,127,23.6,26.2,21,124.2
2023-07-14,221,22.6,24.2,23,199.9
2023-07-15,127,21.9,24.1,20,187.20000000000002
2023-07-15,221,20.7,22.9,17,139.9
2023-07-16,127,21.5,27.8,3,0.30000000000000004
2023-07-16,221,20.7,26.5,1,0.1
2023-07-17,127,22.6,29.0,7,6.1
2023-07-17,221,21.4,28.2,4,3.5
2023-07-18,127,22.6,26.1,12,16.2
2023-07-18,221,20.8,24.3,17,14.200000000000001
2023-07-19,127,21.6,31.0,0,0.0
2023-07-19,221,19.5,30.3,0,0.0
2023-07-20,127,22.5,31.1,0,0.0
2023-07-20,221,21.4,30.9,0,0.0
2023-07-21,127,22.9,32.6,0,0.0
2023-07-21,221,22.0,32.3,0,0.0
2023-07-22,127,23.4,30.6,0,0.0
2023-07-22,221,21.1,29.0,1,0.4
2023-07-23,127,24.7,27.7,11,4.8
2023-07-23,221,22.7,26.0,10,5.4
2023-07-24,127,23.7,30.6,9,4.1
2023-07-24,221,22.6,28.3,8,3.3000000000000003
2023-07-25,127,23.5,30.2,0,0.0
2023-07-25,221,22.4,28.3,1,1.7
2023-07-26,127,23.2,30.4,6,11.4
2023-07-26,221,22.3,30.4,4,1.7
2023-07-27,127,22.5,32.9,0,0.0
2023-07-27,221,22.2,31.6,0,0.0
2023-07-28,127,24.1,33.9,0,0.0
2023-07-28,221,22.8,32.6,0,0.0
2023-07-29,127,24.1,34.2,0,0.0
2023-07-29,221,22.5,33.2,0,0.0
2023-07-30,127,24.5,33.6,0,0.0
2023-07-30,221,22.6,33.2,0,0.0
2023-07-31,127,23.8,32.2,1,7.9
2023-07-31,221,23.2,31.5,2,36.5
2023-08-01,127,23.2,33.4,2,10.899999999999999
2023-08-01,131,25.3,35.0,0,0.0
2023-08-01,133,24.8,33.7,0,0.0
2023-08-01,135,22.6,32.2,0,0.0
2023-08-01,221,22.4,32.3,0,0.0
2023-08-02,127,24.5,33.2,0,0.0
2023-08-02,131,27.1,33.9,0,0.0
2023-08-02,133,25.5,33.8,0,0.0
2023-08-02,135,22.2,33.4,2,8.5
2023-08-02,221,23.0,32.1,0,0.0
2023-08-03,127,22.5,33.4,0,0.0
2023-08-03,131,25.2,34.6,0,0.0
2023-08-03,133,23.8,34.0,0,0.0
2023-08-03,135,23.2,33.5,0,0.0
2023-08-03,221,21.3,31.9,0,0.0
2023-08-04,127,24.3,33.9,0,0.0
2023-08-04,131,26.7,35.6,0,0.0
2023-08-04,133,25.3,34.3,0,0.0
2023-08-04,135,23.7,33.2,0,0.0
2023-08-04,221,22.6,32.1,0,0.0
2023-08-05,127,25.2,34.2,0,0.0
2023-08-05,131,27.5,35.2,0,0.0
2023-08-05,133,26.1,35.2,0,0.0
2023-08-05,135,24.2,33.5,0,0.0
2023-08-05,221,23.2,33.4,0,0.0
2023-08-06,127,24.7,33.6,1,2.9
2023-08-06,131,26.3,35.9,1,0.7
2023-08-06,133,24.8,35.4,1,6.3
2023-08-06,135,23.4,32.9,0,0.0
2023-08-06,221,23.0,33.5,0,0.0
2023-08-07,127,26.1,35.2,0,0.0
2023-08-07,131,28.5,34.3,0,0.0
2023-08-07,133,25.0,35.4,0,0.0
2023-08-07,135,23.6,32.7,2,1.7000000000000002
2023-08-07,221,23.6,32.2,0,0.0
2023-08-08,127,24.9,34.5,0,0.0
2023-08-08,131,26.1,34.9,1,2.3
2023-08-08,133,26.0,34.4,0,0.0
2023-08-08,135,25.1,31.4,1,1.9
2023-08-08,221,22.4,31.4,0,0.0
2023-08-09,127,23.2,29.2,7,16.3
2023-08-09,131,24.0,31.9,7,15.899999999999999
2023-08-09,133,23.4,29.1,7,35.8
2023-08-09,135,23.1,26.6,11,46.2
2023-08-09,221,21.5,27.1,7,17.3
2023-08-10,127,20.8,22.7,22,99.3
2023-08-10,131,21.7,23.6,24,122.9
2023-08-10,133,20.7,23.2,24,152.6
2023-08-10,135,20.5,23.2,24,122.2
2023-08-10,221,20.1,22.0,24,66.3
2023-08-11,127,21.8,30.9,5,3.8000000000000003
2023-08-11,131,22.0,30.4,8,6.5
2023-08-11,133,21.1,29.8,9,8.3
2023-08-11,135,20.2,30.4,2,0.9
2023-08-11,221,20.1,28.7,11,22.2
2023-08-12,127,22.3,25.7,4,2.6999999999999997
2023-08-12,131,22.3,29.2,1,1.9
2023-08-12,133,19.2,28.4,4,3.7
2023-08-12,135,21.6,28.3,1,0.2
2023-08-12,221,21.4,24.9,4,0.9
2023-08-13,127,21.6,30.2,0,0.0
2023-08-13,131,23.8,32.5,0,0.0
2023-08-13,133,22.6,31.5,0,0.0
2023-08-13,135,20.2,29.5,0,0.0
2023-08-13,221,20.1,30.4,0,0.0
2023-08-14,127,22.4,33.2,0,0.0
2023-08-14,131,25.5,34.2,0,0.0
2023-08-14,133,23.9,33.2,0,0.0
2023-08-14,135,23.1,30.2,0,0.0
2023-08-14,221,21.7,31.9,0,0.0
2023-08-15,127,23.6,32.9,0,0.0
2023-08-15,131,25.8,33.2,0,0.0
2023-08-15,133,24.4,32.5,0,0.0
2023-08-15,135,21.7,31.3,0,0.0
2023-08-15,221,20.3,30.9,0,0.0
2023-08-16,127,22.0,31.0,0,0.0
2023-08-16,131,25.2,32.3,0,0.0
2023-08-16,133,24.9,32.3,0,0.0
2023-08-16,135,23.3,31.1,0,0.0
2023-08-16,221,19.7,30.4,0,0.0
2023-08-17,127,22.7,31.0,0,0.0
2023-08-17,131,24.2,31.8,0,0.0
2023-08-17,133,22.5,31.2,2,1.5
2023-08-17,135,23.2,28.2,0,0.0
2023-08-17,221,22.3,29.6,0,0.0
2023-08-18,127,22.7,32.7,0,0.0
2023-08-18,131,25.5,32.3,3,41.2
2023-08-18,133,24.0,32.4,1,0.2
2023-08-18,135,21.2,30.0,4,6.5
2023-08-18,221,21.7,31.3,1,0.2
2023-08-19,127,24.0,32.0,0,0.0
2023-08-19,131,25.1,33.7,0,0.0
2023-08-19,133,24.1,32.4,0,0.0
2023-08-19,135,23.1,31.2,0,0.0
2023-08-19,221,22.9,31.2,1,0.3
2023-08-20,127,24.0,32.5,1,4.4
2023-08-20,131,26.2,33.7,0,0.0
2023-08-20,133,24.6,32.6,0,0.0
2023-08-20,135,23.2,31.4,3,3.0999999999999996
2023-08-20,221,23.2,32.2,0,0.0
2023-08-21,127,23.7,33.3,0,0.0
2023-08-21,131,26.3,34.4,0,0.0
2023-08-21,133,25.1,33.9,0,0.0
2023-08-21,135,23.0,31.7,0,0.0
2023-08-21,221,22.7,32.0,0,0.0
2023-08-22,127,23.4,32.9,1,0.1
2023-08-22,131,26.3,33.6,0,0.0
2023-08-22,133,24.0,32.3,1,1.5
2023-08-22,135,21.7,31.3,0,0.0
2023-08-22,221,21.8,30.8,2,0.2
2023-08-23,127,24.2,32.0,6,22.599999999999998
2023-08-23,131,25.3,31.3,9,23.0
2023-08-23,133,24.1,32.5,5,8.4
2023-08-23,135,23.2,31.5,3,6.6
2023-08-23,221,21.6,31.7,4,33.1
2023-08-24,127,22.0,28.8,7,17.4
2023-08-24,131,24.1,28.6,11,51.1
2023-08-24,133,23.3,29.9,8,58.7
2023-08-24,135,23.2,26.1,12,14.4
2023-08-24,221,20.8,26.2,10,36.1
2023-08-25,127,23.5,30.2,4,6.8
2023-08-25,131,24.2,31.0,0,0.0
2023-08-25,133,23.0,30.7,0,0.0
2023-08-25,135,21.2,29.7,1,0.5
2023-08-25,221,21.2,29.0,4,3.9000000000000004
2023-08-26,127,21.3,30.2,0,0.0
2023-08-26,131,22.3,30.7,0,0.0
2023-08-26,133,20.5,30.5,0,0.0
2023-08-26,135,19.1,29.9,0,0.0
2023-08-26,221,19.6,29.7,0,0.0
2023-08-27,127,20.2,29.9,0,0.0
2023-08-27,131,22.7,30.7,0,0.0
2023-08-27,133,21.6,31.1,0,0.0
2023-08-27,135,19.3,29.0,0,0.0
2023-08-27,221,19.3,28.6,0,0.0
2023-08-28,127,23.0,28.7,1,0.2
2023-08-28,131,24.2,29.6,0,0.0
2023-08-28,133,23.7,28.1,0,0.0
2023-08-28,135,22.4,26.0,0,0.0
2023-08-28,221,21.0,26.6,0,0.0
2023-08-29,127,21.2,28.7,7,10.100000000000001
2023-08-29,131,22.7,28.8,6,3.9
2023-08-29,133,21.9,27.7,6,5.5
2023-08-29,135,23.8,27.6,8,16.400000000000002
2023-08-29,221,21.7,26.7,7,11.7
2023-08-30,127,19.5,21.9,16,50.5
2023-08-30,131,21.5,23.3,14,28.299999999999997
2023-08-30,133,19.9,22.6,13,44.4
2023-08-30,135,20.2,23.5,21,57.9
2023-08-30,221,19.0,21.9,14,49.0
2023-08-31,127,18.7,26.7,0,0.0
2023-08-31,131,21.1,27.9,0,0.0
2023-08-31,133,19.9,27.1,0,0.0
2023-08-31,135,19.6,26.2,1,1.0
2023-08-31,221,17.5,25.5,0,0.0
2023-09-01,127,18.4,28.8,0,0.0
2023-09-01,131,18.8,29.7,0,0.0
2023-09-01,133,18.4,28.9,0,0.0
2023-09-01,135,19.1,28.8,0,0.0
2023-09-01,221,16.5,28.0,0,0.0
2023-09-01,226,17.2,28.7,0,0.0
2023-09-02,127,17.6,30.7,0,0.0
2023-09-02,131,19.9,31.7,0,0.0
2023-09-02,133,18.0,30.6,0,0.0
2023-09-02,135,15.8,28.0,2,0.5
2023-09-02,221,15.5,29.3,0,0.0
2023-09-02,226,16.1,28.8,1,0.4
2023-09-03,127,22.8,30.8,0,0.0
2023-09-03,131,23.9,32.4,2,0.7999999999999999
2023-09-03,133,22.4,31.7,0,0.0
2023-09-03,135,21.6,28.3,1,0.2
2023-09-03,221,20.6,29.6,3,0.8
2023-09-03,226,21.0,29.2,1,0.1
2023-09-04,127,23.2,31.2,0,0.0
2023-09-04,131,25.5,31.8,0,0.0
2023-09-04,133,24.1,30.8,0,0.0
2023-09-04,135,23.1,29.2,0,0.0
2023-09-04,221,21.6,30.7,0,0.0
2023-09-04,226,22.3,29.6,0,0.0
2023-09-05,127,22.2,30.0,0,0.0
2023-09-05,131,25.6,31.4,0,0.0
2023-09-05,133,24.0,30.6,0,0.0
2023-09-05,135,20.2,28.3,0,0.0
2023-09-05,221,20.7,29.2,0,0.0
2023-09-05,226,21.1,28.6,0,0.0
2023-09-06,127,21.5,31.1,0,0.0
2023-09-06,131,23.3,32.0,0,0.0
2023-09-06,133,21.2,31.0,0,0.0
2023-09-06,135,17.3,29.0,0,0.0
2023-09-06,221,18.6,29.1,0,0.0
2023-09-06,226,19.1,29.4,0,0.0
2023-09-07,127,16.2,30.3,0,0.0
2023-09-07,131,20.8,30.7,0,0.0
2023-09-07,133,20.1,29.7,0,0.0
2023-09-07,135,15.6,27.6,0,0.0
2023-09-07,221,14.5,29.2,0,0.0
2023-09-07,226,16.5,28.1,0,0.0
2023-09-08,127,15.6,28.7,0,0.0
2023-09-08,131,19.7,29.6,0,0.0
2023-09-08,133,17.8,29.1,0,0.0
2023-09-08,135,14.6,27.1,0,0.0
2023-09-08,221,13.2,27.7,0,0.0
2023-09-08,226,14.6,27.8,0,0.0
2023-09-09,127,16.7,30.1,0,0.0
2023-09-09,131,20.1,31.1,0,0.0
2023-09-09,133,17.9,30.8,0,0.0
2023-09-09,135,15.1,28.2,0,0.0
2023-09-09,221,15.3,29.0,0,0.0
2023-09-09,226,15.5,29.9,0,0.0
2023-09-10,127,17.9,29.6,0,0.0
2023-09-10,131,21.5,30.5,0,0.0
2023-09-10,133,19.4,31.4,0,0.0
2023-09-10,135,15.3,27.9,0,0.0
2023-09-10,221,15.9,29.7,0,0.0
2023-09-10,226,17.1,28.7,0,0.0
2023-09-11,127,20.3,29.9,0,0.0
2023-09-11,131,22.8,31.1,0,0.0
2023-09-11,133,21.5,30.0,0,0.0
2023-09-11,135,17.6,29.3,0,0.0
2023-09-11,221,18.7,29.2,0,0.0
2023-09-11,226,18.3,29.5,0,0.0
2023-09-12,127,20.3,29.7,0,0.0
2023-09-12,131,22.3,30.0,0,0.0
2023-09-12,133,20.9,29.0,0,0.0
2023-09-12,135,19.2,27.8,0,0.0
2023-09-12,221,19.0,29.6,0,0.0
2023-09-12,226,19.1,28.9,0,0.0
2023-09-13,127,19.2,22.8,19,32.5
2023-09-13,131,20.2,25.3,18,28.1
2023-09-13,133,18.9,23.1,15,27.5
2023-09-13,135,19.7,23.8,9,2.5
2023-09-13,221,19.2,22.1,19,26.799999999999997
2023-09-13,226,19.4,23.1,13,19.7
2023-09-14,127,19.2,25.1,9,5.7
2023-09-14,131,19.9,26.0,7,4.9
2023-09-14,133,19.2,26.0,6,3.2
2023-09-14,135,19.3,22.9,10,5.4
2023-09-14,221,18.4,24.1,7,4.6
2023-09-14,226,19.4,23.4,11,6.6
2023-09-15,127,20.1,23.8,13,16.8
2023-09-15,131,21.2,25.2,17,12.2
2023-09-15,133,20.7,23.7,13,10.7
2023-09-15,135,20.2,22.6,17,19.5
2023-09-15,221,19.3,22.4,16,14.3
2023-09-15,226,20.2,22.9,15,10.5
2023-09-16,127,21.5,28.3,15,61.3
2023-09-16,131,21.8,27.6,13,83.7
2023-09-16,133,21.0,26.3,11,58.800000000000004
2023-09-16,135,21.2,25.8,8,35.699999999999996
2023-09-16,221,20.5,25.9,17,25.6
2023-09-16,226,21.0,25.7,10,47.300000000000004
2023-09-17,127,21.2,28.6,3,24.0
2023-09-17,131,22.6,29.3,5,8.8
2023-09-17,133,21.4,28.5,1,0.1
2023-09-17,135,20.7,26.9,3,0.30000000000000004
2023-09-17,221,20.8,26.7,5,24.400000000000002
2023-09-17,226,21.2,27.1,0,0.0
2023-09-18,127,21.6,29.7,2,6.699999999999999
2023-09-18,131,22.9,28.9,0,0.0
2023-09-18,133,21.3,29.5,1,2.2
2023-09-18,135,20.2,29.2,0,0.0
2023-09-18,221,18.9,28.5,3,26.6
2023-09-18,226,20.4,28.7,0,0.0
2023-09-19,127,19.2,26.1,0,0.0
2023-09-19,131,21.0,27.4,0,0.0
2023-09-19,133,20.3,27.6,0,0.0
2023-09-19,135,18.7,26.8,0,0.0
2023-09-19,221,16.8,25.1,0,0.0
2023-09-19,226,18.9,26.4,0,0.0
2023-09-20,127,19.7,22.2,15,61.5
2023-09-20,131,19.9,24.2,15,75.9
2023-09-20,133,19.3,22.8,12,152.7
2023-09-20,135,19.3,22.2,14,86.3
2023-09-20,221,18.1,20.7,14,69.2
2023-09-20,226,19.3,21.6,15,97.5
2023-09-21,127,15.6,22.9,0,0.0
2023-09-21,131,17.6,22.6,3,0.4
2023-09-21,133,16.5,21.4,7,3.0
2023-09-21,135,17.7,20.2,13,14.299999999999999
2023-09-21,221,14.7,21.4,0,0.0
2023-09-21,226,16.7,20.4,10,4.8
2023-09-22,127,14.8,24.6,0,0.0
2023-09-22,131,15.3,25.2,0,0.0
2023-09-22,133,15.2,24.9,0,0.0
2023-09-22,135,14.8,24.0,1,0.3
2023-09-22,221,12.5,23.2,0,0.0
2023-09-22,226,14.0,23.7,0,0.0
2023-09-23,127,13.8,25.8,0,0.0
2023-09-23,131,16.0,26.1,0,0.0
2023-09-23,133,14.3,25.2,0,0.0
2023-09-23,135,12.1,22.7,0,0.0
2023-09-23,221,12.0,24.9,0,0.0
2023-09-23,226,12.1,23.6,0,0.0
2023-09-24,127,13.7,25.2,0,0.0
2023-09-24,131,17.0,25.7,0,0.0
2023-09-24,133,16.8,24.9,0,0.0
2023-09-24,135,14.4,23.1,0,0.0
2023-09-24,221,13.4,23.6,0,0.0
2023-09-24,226,12.5,23.5,0,0.0
2023-09-25,127,17.3,26.3,4,3.0
2023-09-25,131,19.2,26.9,4,2.6
2023-09-25,133,18.0,26.4,4,3.9000000000000004
2023-09-25,135,15.5,24.1,3,1.2
2023-09-25,221,15.6,25.5,4,1.4
2023-09-25,226,16.7,24.5,3,1.5
2023-09-26,127,19.1,20.7,22,24.7
2023-09-26,131,19.9,22.7,16,45.1
2023-09-26,133,19.1,22.0,14,35.3
2023-09-26,135,18.6,19.5,19,27.2
2023-09-26,221,17.9,19.5,24,31.5
2023-09-26,226,18.7,20.4,18,42.9
2023-09-27,127,20.1,23.4,9,3.2
2023-09-27,131,21.2,24.4,5,5.3999999999999995
2023-09-27,133,20.5,23.5,4,1.4000000000000001
2023-09-27,135,19.2,23.1,6,1.7000000000000002
2023-09-27,221,18.9,21.7,11,6.8999999999999995
2023-09-27,226,19.5,24.1,11,7.5
2023-09-28,127,18.2,26.0,0,0.0
2023-09-28,131,20.7,27.3,0,0.0
2023-09-28,133,18.8,26.5,0,0.0
2023-09-28,135,18.2,25.0,0,0.0
2023-09-28,221,16.4,24.5,0,0.0
2023-09-28,226,17.3,25.3,0,0.0
2023-09-29,127,16.9,25.0,0,0.0
2023-09-29,131,19.3,24.7,0,0.0
2023-09-29,133,17.7,24.6,0,0.0
2023-09-29,135,15.3,23.7,0,0.0
2023-09-29,221,14.9,23.8,0,0.0
2023-09-29,226,16.6,23.5,0,0.0
2023-09-30,127,14.1,22.0,4,3.1
2023-09-30,131,16.0,23.0,4,2.7
2023-09-30,133,14.5,23.5,4,4.3
2023-09-30,135,13.8,22.2,4,4.7
2023-09-30,221,14.1,21.6,4,2.5
2023-09-30,226,14.9,22.7,5,4.4
2023-10-01,127,12.1,22.3,0,0.0
2023-10-01,131,15.6,24.3,0,0.0
2023-10-01,135,10.3,21.7,0,0.0
2023-10-01,221,9.7,21.7,0,0.0
2023-10-01,226,10.9,22.4,0,0.0
2023-10-02,127,9.9,22.7,0,0.0
2023-10-02,131,13.3,23.9,0,0.0
2023-10-02,135,9.0,22.2,0,0.0
2023-10-02,221,7.1,22.2,0,0.0
2023-10-02,226,8.3,22.5,0,0.0
2023-10-03,127,9.6,19.7,0,0.0
2023-10-03,131,12.8,21.4,0,0.0
2023-10-03,135,9.1,18.0,1,0.1
2023-10-03,221,7.9,19.3,0,0.0
2023-10-03,226,8.8,19.6,0,0.0
2023-10-04,127,10.7,22.1,3,16.900000000000002
2023-10-04,131,12.3,24.3,0,0.0
2023-10-04,135,8.0,21.9,0,0.0
2023-10-04,221,8.1,21.6,3,3.5999999999999996
2023-10-04,226,10.2,22.4,0,0.0
2023-10-05,127,7.4,18.3,0,0.0
2023-10-05,131,13.1,19.1,0,0.0
2023-10-05,135,11.5,18.1,0,0.0
2023-10-05,221,7.1,17.2,0,0.0
2023-10-05,226,8.8,18.4,0,0.0
2023-10-06,127,5.9,19.6,0,0.0
2023-10-06,131,10.1,20.8,0,0.0
2023-10-06,135,7.8,20.0,0,0.0
2023-10-06,221,3.8,19.0,0,0.0
2023-10-06,226,6.0,20.5,0,0.0
2023-10-07,127,8.3,20.2,0,0.0
2023-10-07,131,11.7,21.3,0,0.0
2023-10-07,135,8.3,18.5,0,0.0
2023-10-07,221,7.0,18.9,0,0.0
2023-10-07,226,8.6,19.1,0,0.0
2023-10-08,127,12.0,20.3,0,0.0
2023-10-08,131,16.0,21.2,0,0.0
2023-10-08,135,12.8,19.9,0,0.0
2023-10-08,221,10.7,18.2,0,0.0
2023-10-08,226,12.0,19.4,0,0.0
2023-10-09,127,11.6,21.1,0,0.0
2023-10-09,131,14.3,21.6,0,0.0
2023-10-09,135,10.6,20.6,2,3.4
2023-10-09,221,8.5,20.0,0,0.0
2023-10-09,226,9.7,20.9,2,6.199999999999999
2023-10-10,127,10.6,22.0,0,0.0
2023-10-10,131,14.1,22.3,0,0.0
2023-10-10,135,11.6,21.3,2,0.30000000000000004
2023-10-10,221,8.3,21.3,0,0.0
2023-10-10,226,9.9,21.7,0,0.0
2023-10-11,127,9.1,22.1,0,0.0
2023-10-11,131,13.1,23.5,0,0.0
2023-10-11,135,8.4,20.7,0,0.0
2023-10-11,221,7.0,20.7,0,0.0
2023-10-11,226,8.5,21.4,0,0.0
2023-10-12,127,7.8,23.0,0,0.0
2023-10-12,131,12.0,23.6,0,0.0
2023-10-12,135,6.8,21.4,0,0.0
2023-10-12,221,6.1,21.8,0,0.0
2023-10-12,226,7.2,22.3,0,0.0
2023-10-13,127,10.3,21.0,0,0.0
2023-10-13,131,13.6,22.0,0,0.0
2023-10-13,135,9.5,22.2,0,0.0
2023-10-13,221,9.1,20.2,0,0.0
2023-10-13,226,10.1,21.2,0,0.0
2023-10-14,127,9.7,20.2,1,1.0
2023-10-14,131,13.1,20.7,4,11.899999999999999
2023-10-14,135,8.3,20.0,0,0.0
2023-10-14,221,6.6,19.0,2,2.0
2023-10-14,226,9.3,20.2,0,0.0
2023-10-15,127,12.1,18.7,0,0.0
2023-10-15,131,12.1,21.7,0,0.0
2023-10-15,135,11.6,19.5,0,0.0
2023-10-15,221,10.0,17.2,0,0.0
2023-10-15,226,9.8,20.0,0,0.0
2023-10-16,127,7.3,19.6,0,0.0
2023-10-16,131,12.4,20.2,0,0.0
2023-10-16,135,10.3,18.6,0,0.0
2023-10-16,221,6.3,18.8,0,0.0
2023-10-16,226,7.3,19.2,0,0.0
2023-10-17,127,3.6,19.3,0,0.0
2023-10-17,131,7.6,20.8,0,0.0
2023-10-17,135,6.7,19.0,0,0.0
2023-10-17,221,1.9,18.1,0,0.0
2023-10-17,226,3.1,19.6,0,0.0
2023-10-18,127,4.3,22.1,0,0.0
2023-10-18,131,8.8,23.0,0,0.0
2023-10-18,135,4.3,23.2,0,0.0
2023-10-18,221,2.6,20.8,0,0.0
2023-10-18,226,3.9,22.3,0,0.0
2023-10-19,127,7.7,16.6,8,8.0
2023-10-19,131,12.8,19.1,7,5.4
2023-10-19,135,8.1,19.5,5,6.0
2023-10-19,221,5.5,12.9,8,8.4
2023-10-19,226,7.6,17.6,6,6.6000000000000005
2023-10-20,127,5.5,15.3,2,2.4000000000000004
2023-10-20,131,9.8,16.1,1,0.1
2023-10-20,135,8.6,14.5,7,2.4
2023-10-20,221,6.6,14.2,2,0.8999999999999999
2023-10-20,226,7.9,15.1,4,1.7
2023-10-21,127,1.2,16.3,1,0.5
2023-10-21,131,5.5,17.8,0,0.0
2023-10-21,135,2.5,14.9,0,0.0
2023-10-21,221,-0.6,14.1,1,0.1
2023-10-21,226,1.1,16.5,0,0.0
2023-10-22,127,1.5,16.7,0,0.0
2023-10-22,131,5.8,17.7,0,0.0
2023-10-22,135,3.8,16.4,0,0.0
2023-10-22,221,-0.5,16.7,0,0.0
2023-10-22,226,2.1,18.0,0,0.0
2023-10-23,127,6.7,20.1,0,0.0
2023-10-23,131,10.3,20.3,0,0.0
2023-10-23,135,6.3,19.6,0,0.0
2023-10-23,221,4.2,18.9,0,0.0
2023-10-23,226,6.1,19.3,0,0.0
2023-10-24,127,7.5,16.8,0,0.0
2023-10-24,131,10.3,19.2,0,0.0
2023-10-24,135,6.3,19.2,0,0.0
2023-10-24,221,4.0,16.5,0,0.0
2023-10-24,226,6.9,18.5,0,0.0
2023-10-25,127,8.8,20.4,0,0.0
2023-10-25,131,11.3,21.5,0,0.0
2023-10-25,135,8.5,21.4,0,0.0
2023-10-25,221,6.2,19.4,0,0.0
2023-10-25,226,7.9,21.4,0,0.0
2023-10-26,127,9.3,21.0,3,2.1999999999999997
2023-10-26,131,13.6,22.2,0,0.0
2023-10-26,135,8.6,20.8,0,0.0
2023-10-26,221,6.6,19.8,5,18.8
2023-10-26,226,9.1,21.5,0,0.0
2023-10-27,127,8.1,16.3,2,0.30000000000000004
2023-10-27,131,13.6,18.8,0,0.0
2023-10-27,135,10.0,17.6,0,0.0
2023-10-27,221,6.2,15.0,0,0.0
2023-10-27,226,8.6,17.5,0,0.0
2023-10-28,127,6.4,17.8,0,0.0
2023-10-28,131,9.8,20.6,0,0.0
2023-10-28,135,6.5,18.6,0,0.0
2023-10-28,221,5.1,16.6,0,0.0
2023-10-28,226,6.6,19.1,0,0.0
2023-10-29,127,4.3,20.0,0,0.0
2023-10-29,131,8.3,20.5,0,0.0
2023-10-29,135,4.9,19.2,0,0.0
2023-10-29,221,2.9,18.1,0,0.0
2023-10-29,226,3.1,19.5,0,0.0
2023-10-30,127,4.5,20.3,0,0.0
2023-10-30,131,9.1,21.5,0,0.0
2023-10-30,135,4.5,20.3,0,0.0
2023-10-30,221,2.9,19.2,0,0.0
2023-10-30,226,4.6,20.9,0,0.0
2023-10-31,127,6.0,19.8,0,0.0
2023-10-31,131,11.6,21.5,0,0.0
2023-10-31,135,6.0,22.1,0,0.0
2023-10-31,221,2.9,19.9,0,0.0
2023-10-31,226,5.3,21.3,0,0.0
2023-11-01,127,7.8,21.2,0,0.0
2023-11-01,131,13.6,23.2,0,0.0
2023-11-01,226,6.8,23.1,0,0.0
2023-11-02,127,11.2,26.1,0,0.0
2023-11-02,131,16.2,26.2,0,0.0
2023-11-02,226,10.2,25.6,0,0.0
2023-11-03,127,9.4,24.2,0,0.0
2023-11-03,131,15.7,24.6,0,0.0
2023-11-03,226,7.8,23.7,0,0.0
2023-11-04,127,17.2,20.5,0,0.0
2023-11-04,131,18.5,21.3,1,0.2
2023-11-04,226,14.5,20.9,0,0.0
2023-11-05,127,16.0,23.8,3,5.300000000000001
2023-11-05,131,16.8,24.2,3,3.8000000000000003
