datetime,hour,STN,TA,RN,SD_TOT
2023-06-09,1,127,20.1,0.0,
2023-06-09,2,127,21.1,0.0,
2023-06-09,3,127,20.8,0.0,
2023-06-09,4,127,19.7,1.0,
2023-06-09,5,127,19.7,0.0,
2023-06-09,6,127,19.7,0.0,
2023-06-09,7,127,20.1,0.0,
2023-06-09,8,127,20.5,0.0,
2023-06-09,9,127,22.5,0.0,
2023-06-09,10,127,24.1,0.0,
2023-06-09,11,127,24.7,0.0,
2023-06-09,12,127,26.4,0.0,
2023-06-09,13,127,26.4,0.0,
2023-06-09,14,127,27.8,0.0,
2023-06-09,15,127,27.6,0.0,
2023-06-09,16,127,28.3,0.0,
2023-06-09,17,127,28.0,0.0,
2023-06-09,18,127,27.7,0.0,
2023-06-09,19,127,26.8,0.0,
2023-06-09,20,127,22.5,0.0,
2023-06-09,21,127,20.5,0.0,
2023-06-09,22,127,19.2,0.0,
2023-06-09,23,127,18.6,0.0,
2023-06-10,0,127,17.8,0.0,
2023-06-10,1,127,17.0,0.0,
2023-06-10,2,127,17.2,0.0,
2023-06-10,3,127,17.2,0.0,
2023-06-10,4,127,17.8,0.0,
2023-06-10,5,127,17.6,0.0,
2023-06-10,6,127,18.2,0.0,
2023-06-10,7,127,18.7,0.0,
2023-06-10,8,127,20.2,0.0,
2023-06-10,9,127,21.8,0.0,
2023-06-10,10,127,25.0,0.0,
2023-06-10,11,127,26.6,0.0,
2023-06-10,12,127,27.7,0.0,
2023-06-10,13,127,28.0,0.0,
2023-06-10,14,127,28.8,0.0,
2023-06-10,15,127,29.9,0.0,
2023-06-10,16,127,30.2,0.0,
2023-06-10,17,127,29.5,0.0,
2023-06-10,18,127,18.2,8.3,
2023-06-10,19,127,19.1,0.7,
2023-06-10,20,127,18.6,1.9,
2023-06-10,21,127,19.0,0.0,
2023-06-10,22,127,18.2,0.0,
2023-06-10,23,127,17.8,0.0,
2023-06-11,0,127,17.4,0.0,
2023-06-11,1,127,16.7,0.0,
2023-06-11,2,127,16.8,0.0,
2023-06-11,3,127,16.8,0.0,
2023-06-11,4,127,16.7,0.0,
2023-06-11,5,127,17.2,0.0,
2023-06-11,6,127,17.5,0.0,
2023-06-11,7,127,18.7,0.0,
2023-06-11,8,127,19.8,0.0,
2023-06-11,9,127,21.0,0.0,
2023-06-11,10,127,23.3,0.0,
2023-06-11,11,127,25.2,0.0,
2023-06-11,12,127,25.7,0.0,
2023-06-11,13,127,26.8,0.0,
2023-06-11,14,127,27.8,0.0,
2023-06-11,15,127,20.0,0.0,
2023-06-11,16,127,22.9,0.0,
2023-06-11,17,127,24.0,0.0,
2023-06-11,18,127,23.3,0.0,
2023-06-11,19,127,22.9,0.0,
2023-06-11,20,127,21.7,0.0,
2023-06-11,21,127,21.5,0.0,
2023-06-11,22,127,20.3,1.1,
2023-06-11,23,127,19.2,0.5,
2023-06-12,0,127,19.1,0.0,
2023-06-12,1,127,19.1,0.0,
2023-06-12,2,127,17.8,0.0,
2023-06-12,3,127,18.0,0.0,
2023-06-12,4,127,18.6,0.0,
2023-06-12,5,127,18.7,0.0,
2023-06-12,6,127,18.7,0.0,
2023-06-12,7,127,19.5,0.0,
2023-06-12,8,127,20.1,0.0,
2023-06-12,9,127,21.4,0.0,
2023-06-12,10,127,23.1,0.0,
2023-06-12,11,127,24.5,0.0,
2023-06-12,12,127,26.0,0.0,
2023-06-12,13,127,26.6,0.0,
2023-06-12,14,127,26.8,0.0,
2023-06-12,15,127,27.2,0.0,
2023-06-12,16,127,28.2,0.0,
2023-06-12,17,127,26.7,0.0,
2023-06-12,18,127,24.6,0.0,
2023-06-12,19,127,23.2,0.0,
2023-06-12,20,127,22.1,0.0,
2023-06-12,21,127,21.8,0.0,
2023-06-12,22,127,21.0,0.0,
2023-06-12,23,127,20.8,0.0,
2023-06-13,0,127,19.6,0.0,
2023-06-13,1,127,19.1,0.0,
2023-06-13,2,127,18.7,0.0,
2023-06-13,3,127,19.0,0.0,
2023-06-13,4,127,18.2,0.0,
2023-06-13,5,127,17.8,0.0,
2023-06-13,6,127,17.5,0.0,
2023-06-13,7,127,20.0,0.0,
2023-06-13,8,127,21.5,0.0,
2023-06-13,9,127,23.0,0.0,
2023-06-13,10,127,24.1,0.0,
2023-06-13,11,127,25.4,0.0,
2023-06-13,12,127,26.5,0.0,
2023-06-13,13,127,27.4,0.0,
2023-06-13,14,127,27.8,0.0,
2023-06-13,15,127,27.4,0.0,
2023-06-13,16,127,27.1,0.0,
2023-06-13,17,127,27.2,0.0,
2023-06-13,18,127,26.4,0.0,
2023-06-13,19,127,23.3,0.0,
2023-06-13,20,127,21.8,0.0,
2023-06-13,21,127,19.6,0.0,
2023-06-13,22,127,18.7,0.0,
2023-06-13,23,127,18.2,0.0,
2023-06-14,0,127,17.7,0.0,
2023-06-14,1,127,17.2,0.0,
2023-06-14,2,127,16.4,0.0,
2023-06-14,3,127,15.6,0.0,
2023-06-14,4,127,15.7,0.0,
2023-06-14,5,127,15.5,0.0,
2023-06-14,6,127,16.0,0.0,
2023-06-14,7,127,17.1,0.0,
2023-06-14,8,127,18.3,0.0,
2023-06-14,9,127,19.4,0.0,
2023-06-14,10,127,20.8,0.0,
2023-06-14,11,127,23.5,0.0,
2023-06-14,12,127,24.7,0.0,
2023-06-14,13,127,25.6,0.0,
2023-06-14,14,127,26.4,0.0,
2023-06-14,15,127,26.0,0.0,
2023-06-14,16,127,27.1,0.0,
2023-06-14,17,127,26.9,0.0,
2023-06-14,18,127,26.1,0.0,
2023-06-14,19,127,25.0,0.0,
2023-06-14,20,127,24.3,0.0,
2023-06-14,21,127,19.4,4.6,
2023-06-14,22,127,17.7,31.3,
2023-06-14,23,127,17.2,2.2,
2023-06-15,0,127,15.9,0.0,
2023-06-15,1,127,16.1,0.0,
2023-06-15,2,127,16.1,0.0,
2023-06-15,3,127,16.1,0.0,
2023-06-15,4,127,15.3,0.0,
2023-06-15,5,127,15.1,0.0,
2023-06-15,6,127,15.8,0.0,
2023-06-15,7,127,16.8,0.0,
2023-06-15,8,127,18.5,0.0,
2023-06-15,9,127,19.9,0.0,
2023-06-15,10,127,21.0,0.0,
2023-06-15,11,127,22.5,0.0,
2023-06-15,12,127,24.8,0.0,
2023-06-15,13,127,26.0,0.0,
2023-06-15,14,127,24.8,0.0,
2023-06-15,15,127,24.5,0.0,
2023-06-15,16,127,24.6,0.0,
2023-06-15,17,127,24.4,0.0,
2023-06-15,18,127,23.2,1.5,
2023-06-15,19,127,21.6,0.0,
2023-06-15,20,127,19.5,0.0,
2023-06-15,21,127,18.2,0.0,
2023-06-15,22,127,18.1,0.0,
2023-06-15,23,127,17.6,0.0,
2023-06-16,0,127,17.2,0.0,
2023-06-16,1,127,16.8,0.0,
2023-06-16,2,127,16.7,0.0,
2023-06-16,3,127,16.2,0.0,
2023-06-16,4,127,15.6,0.0,
2023-06-16,5,127,15.4,0.0,
2023-06-16,6,127,16.1,0.0,
2023-06-16,7,127,17.7,0.0,
2023-06-16,8,127,19.6,0.0,
2023-06-16,9,127,21.2,0.0,
2023-06-16,10,127,23.4,0.0,
2023-06-16,11,127,25.1,0.0,
2023-06-16,12,127,25.9,0.0,
2023-06-16,13,127,27.7,0.0,
2023-06-16,14,127,28.7,0.0,
2023-06-16,15,127,29.1,0.0,
2023-06-16,16,127,29.7,0.0,
2023-06-16,17,127,29.6,0.0,
2023-06-16,18,127,29.1,0.0,
2023-06-16,19,127,28.3,0.0,
2023-06-16,20,127,26.7,0.0,
2023-06-16,21,127,23.1,0.0,
2023-06-16,22,127,21.6,0.0,
2023-06-16,23,127,20.6,0.0,
2023-06-17,0,127,19.3,0.0,
2023-06-17,1,127,18.3,0.0,
2023-06-17,2,127,17.5,0.0,
2023-06-17,3,127,16.8,0.0,
2023-06-17,4,127,16.4,0.0,
2023-06-17,5,127,16.0,0.0,
2023-06-17,6,127,16.1,0.0,
2023-06-17,7,127,18.9,0.0,
2023-06-17,8,127,21.0,0.0,
2023-06-17,9,127,23.3,0.0,
2023-06-17,10,127,25.3,0.0,
2023-06-17,11,127,27.5,0.0,
2023-06-17,12,127,28.7,0.0,
2023-06-17,13,127,29.6,0.0,
2023-06-17,14,127,30.0,0.0,
2023-06-17,15,127,31.2,0.0,
2023-06-17,16,127,30.7,0.0,
2023-06-17,17,127,30.2,0.0,
2023-06-17,18,127,29.2,0.0,
2023-06-17,19,127,28.4,0.0,
2023-06-17,20,127,26.4,0.0,
2023-06-17,21,127,23.3,0.0,
2023-06-17,22,127,22.3,0.0,
2023-06-17,23,127,21.8,0.0,
2023-06-18,0,127,21.1,0.0,
2023-06-18,1,127,20.5,0.0,
2023-06-18,2,127,19.6,0.0,
2023-06-18,3,127,19.2,0.0,
2023-06-18,4,127,19.1,0.0,
2023-06-18,5,127,18.5,0.0,
2023-06-18,6,127,18.5,0.0,
2023-06-18,7,127,20.2,0.0,
2023-06-18,8,127,22.4,0.0,
2023-06-18,9,127,23.8,0.0,
2023-06-18,10,127,25.3,0.0,
2023-06-18,11,127,26.6,0.0,
2023-06-18,12,127,28.5,0.0,
2023-06-18,13,127,29.9,0.0,
2023-06-18,14,127,31.0,0.0,
2023-06-18,15,127,32.1,0.0,
2023-06-18,16,127,32.2,0.0,
2023-06-18,17,127,32.5,0.0,
2023-06-18,18,127,32.2,0.0,
2023-06-18,19,127,30.1,0.0,
2023-06-18,20,127,27.7,0.0,
2023-06-18,21,127,26.2,0.0,
2023-06-18,22,127,25.3,0.0,
2023-06-18,23,127,24.0,0.0,
2023-06-19,0,127,22.7,0.0,
2023-06-19,1,127,22.2,0.0,
2023-06-19,2,127,21.6,0.0,
2023-06-19,3,127,20.5,0.0,
2023-06-19,4,127,20.4,0.0,
2023-06-19,5,127,21.3,0.0,
2023-06-19,6,127,20.6,0.0,
2023-06-19,7,127,22.7,0.0,
2023-06-19,8,127,25.1,0.0,
2023-06-19,9,127,26.9,0.0,
2023-06-19,10,127,28.2,0.0,
2023-06-19,11,127,29.8,0.0,
2023-06-19,12,127,30.8,0.0,
2023-06-19,13,127,31.7,0.0,
2023-06-19,14,127,33.0,0.0,
2023-06-19,15,127,33.0,0.0,
2023-06-19,16,127,32.4,0.0,
2023-06-19,17,127,32.0,0.0,
2023-06-19,18,127,31.0,0.0,
2023-06-19,19,127,30.0,0.0,
2023-06-19,20,127,28.7,0.0,
2023-06-19,21,127,27.7,0.0,
2023-06-19,22,127,26.2,0.0,
2023-06-19,23,127,25.6,0.0,
2023-06-20,0,127,24.6,0.0,
2023-06-20,1,127,21.7,0.0,
2023-06-20,2,127,22.8,0.0,
2023-06-20,3,127,22.2,0.0,
2023-06-20,4,127,21.1,0.0,
2023-06-20,5,127,19.7,0.0,
2023-06-20,6,127,21.2,0.0,
2023-06-20,7,127,22.8,0.0,
2023-06-20,8,127,23.6,0.0,
2023-06-20,9,127,25.7,0.0,
2023-06-20,10,127,26.2,0.0,
2023-06-20,11,127,26.7,0.0,
2023-06-20,12,127,26.8,0.0,
2023-06-20,13,127,26.2,0.0,
2023-06-20,14,127,25.8,0.0,
2023-06-20,15,127,25.9,0.0,
2023-06-20,16,127,25.3,0.0,
2023-06-20,17,127,24.7,0.0,
2023-06-20,18,127,25.1,0.0,
2023-06-20,19,127,24.2,0.0,
2023-06-20,20,127,22.9,0.0,
2023-06-20,21,127,21.7,0.0,
2023-06-20,22,127,21.3,0.0,
2023-06-20,23,127,19.6,0.4,
2023-06-21,0,127,20.5,0.0,
2023-06-21,1,127,20.2,0.4,
2023-06-21,2,127,18.7,5.3,
2023-06-21,3,127,19.0,4.8,
2023-06-21,4,127,19.2,0.0,
2023-06-21,5,127,18.8,6.9,
2023-06-21,6,127,18.8,5.2,
2023-06-21,7,127,19.0,1.3,
2023-06-21,8,127,19.5,1.2,
2023-06-21,9,127,19.9,0.5,
2023-06-21,10,127,20.2,0.1,
2023-06-21,11,127,20.5,0.0,
2023-06-21,12,127,21.2,0.0,
2023-06-21,13,127,22.0,0.0,
2023-06-21,14,127,21.2,0.3,
2023-06-21,15,127,20.8,0.8,
2023-06-21,16,127,21.1,0.2,
2023-06-21,17,127,21.0,0.3,
2023-06-21,18,127,21.3,0.1,
2023-06-21,19,127,21.1,0.7,
2023-06-21,20,127,21.2,0.1,
2023-06-21,21,127,21.5,0.0,
2023-06-21,22,127,21.2,0.0,
2023-06-21,23,127,21.0,0.0,
2023-06-22,0,127,20.5,0.0,
2023-06-22,1,127,20.2,0.0,
2023-06-22,2,127,20.2,0.0,
2023-06-22,3,127,20.0,0.0,
2023-06-22,4,127,19.8,0.0,
2023-06-22,5,127,19.7,0.0,
2023-06-22,6,127,19.7,0.0,
2023-06-22,7,127,19.8,0.0,
2023-06-22,8,127,20.8,0.0,
2023-06-22,9,127,21.2,0.0,
2023-06-22,10,127,22.6,0.0,
2023-06-22,11,127,23.2,0.0,
2023-06-22,12,127,23.5,0.0,
2023-06-22,13,127,24.7,0.0,
2023-06-22,14,127,25.6,0.0,
2023-06-22,15,127,25.1,0.0,
2023-06-22,16,127,25.8,0.0,
2023-06-22,17,127,23.1,0.0,
2023-06-22,18,127,21.2,0.6,
2023-06-22,19,127,21.2,0.0,
2023-06-22,20,127,20.6,0.6,
2023-06-22,21,127,20.0,0.0,
2023-06-22,22,127,19.5,0.0,
2023-06-22,23,127,18.7,0.0,
2023-06-23,0,127,18.9,0.0,
2023-06-23,1,127,19.3,0.0,
2023-06-23,2,127,19.6,0.0,
2023-06-23,3,127,18.2,0.0,
2023-06-23,4,127,18.8,0.0,
2023-06-23,5,127,18.3,0.0,
2023-06-23,6,127,19.1,0.0,
2023-06-23,7,127,19.9,0.0,
2023-06-23,8,127,21.0,0.0,
2023-06-23,9,127,21.7,0.0,
2023-06-23,10,127,23.3,0.0,
2023-06-23,11,127,25.4,0.0,
2023-06-23,12,127,26.8,0.0,
2023-06-23,13,127,27.7,0.0,
2023-06-23,14,127,28.6,0.0,
2023-06-23,15,127,29.1,0.0,
2023-06-23,16,127,29.0,0.0,
2023-06-23,17,127,29.3,0.0,
2023-06-23,18,127,28.8,0.0,
2023-06-23,19,127,27.5,0.0,
2023-06-23,20,127,24.8,0.0,
2023-06-23,21,127,23.2,0.0,
2023-06-23,22,127,22.2,0.0,
2023-06-23,23,127,22.1,0.0,
2023-06-24,0,127,21.6,0.0,
2023-06-24,1,127,20.7,0.0,
2023-06-24,2,127,19.8,0.0,
2023-06-24,3,127,20.0,0.0,
2023-06-24,4,127,19.1,0.0,
2023-06-24,5,127,19.2,0.0,
2023-06-24,6,127,20.2,0.0,
2023-06-24,7,127,21.5,0.0,
2023-06-24,8,127,22.9,0.0,
2023-06-24,9,127,24.7,0.0,
2023-06-24,10,127,26.4,0.0,
2023-06-24,11,127,27.3,0.0,
2023-06-24,12,127,29.3,0.0,
2023-06-24,13,127,30.4,0.0,
2023-06-24,14,127,30.5,0.0,
2023-06-24,15,127,31.4,0.0,
2023-06-24,16,127,30.2,0.0,
2023-06-24,17,127,30.2,0.0,
2023-06-24,18,127,30.3,0.0,
2023-06-24,19,127,29.1,0.0,
2023-06-24,20,127,26.9,0.0,
2023-06-24,21,127,25.5,0.0,
2023-06-24,22,127,24.2,0.0,
2023-06-24,23,127,22.8,0.0,
2023-06-25,0,127,21.7,0.0,
2023-06-25,1,127,21.9,0.0,
2023-06-25,2,127,20.9,0.0,
2023-06-25,3,127,20.1,0.0,
2023-06-25,4,127,19.7,0.0,
2023-06-25,5,127,19.1,0.0,
2023-06-25,6,127,20.2,0.0,
2023-06-25,7,127,22.2,0.0,
2023-06-25,8,127,24.0,0.0,
2023-06-25,9,127,25.8,0.0,
2023-06-25,10,127,28.2,0.0,
2023-06-25,11,127,30.2,0.0,
2023-06-25,12,127,30.6,0.0,
2023-06-25,13,127,31.5,0.0,
2023-06-25,14,127,31.5,0.0,
2023-06-25,15,127,31.0,0.0,
2023-06-25,16,127,30.2,0.0,
2023-06-25,17,127,30.1,0.0,
2023-06-25,18,127,28.8,0.0,
2023-06-25,19,127,28.2,0.0,
2023-06-25,20,127,25.7,0.0,
2023-06-25,21,127,26.4,0.0,
2023-06-25,22,127,25.6,0.0,
2023-06-25,23,127,25.1,0.0,
2023-06-26,0,127,25.0,0.0,
2023-06-26,1,127,24.7,0.0,
2023-06-26,2,127,24.3,0.0,
2023-06-26,3,127,23.6,0.0,
2023-06-26,4,127,22.2,0.1,
2023-06-26,5,127,21.1,4.8,
2023-06-26,6,127,21.0,9.0,
2023-06-26,7,127,21.1,7.3,
2023-06-26,8,127,21.3,2.4,
2023-06-26,9,127,22.2,0.1,
2023-06-26,10,127,22.7,0.0,
2023-06-26,11,127,24.7,0.0,
2023-06-26,12,127,24.7,0.0,
2023-06-26,13,127,23.3,1.5,
2023-06-26,14,127,23.8,0.4,
2023-06-26,15,127,25.3,0.0,
2023-06-26,16,127,23.8,0.0,
2023-06-26,17,127,24.0,0.5,
2023-06-26,18,127,24.0,0.1,
2023-06-26,19,127,24.1,0.0,
2023-06-26,20,127,23.0,35.1,
2023-06-26,21,127,23.2,3.6,
2023-06-26,22,127,23.3,13.2,
2023-06-26,23,127,24.1,2.9,
2023-06-27,0,127,24.3,7.2,
2023-06-27,1,127,23.2,8.7,
2023-06-27,2,127,23.2,2.3,
2023-06-27,3,127,24.2,0.1,
2023-06-27,4,127,24.1,0.0,
2023-06-27,5,127,24.2,0.0,
2023-06-27,6,127,23.8,0.1,
2023-06-27,7,127,23.4,0.0,
2023-06-27,8,127,23.6,0.0,
2023-06-27,9,127,23.8,0.0,
2023-06-27,10,127,24.4,0.0,
2023-06-27,11,127,25.3,0.0,
2023-06-27,12,127,27.4,0.0,
2023-06-27,13,127,27.1,0.0,
2023-06-27,14,127,28.1,0.0,
2023-06-27,15,127,28.5,0.0,
2023-06-27,16,127,29.5,0.0,
2023-06-27,17,127,29.7,0.0,
2023-06-27,18,127,29.4,0.0,
2023-06-27,19,127,28.5,0.0,
2023-06-27,20,127,25.7,0.0,
2023-06-27,21,127,25.5,0.0,
2023-06-27,22,127,24.8,0.0,
2023-06-27,23,127,24.4,0.0,
2023-06-28,0,127,24.6,0.0,
2023-06-28,1,127,23.8,0.0,
2023-06-28,2,127,25.3,0.0,
2023-06-28,3,127,23.3,0.0,
2023-06-28,4,127,22.2,0.0,
2023-06-28,5,127,22.6,0.0,
2023-06-28,6,127,20.9,0.0,
2023-06-28,7,127,21.8,0.0,
2023-06-28,8,127,24.1,0.0,
2023-06-28,9,127,25.1,0.0,
2023-06-28,10,127,26.0,0.0,
2023-06-28,11,127,27.5,0.0,
2023-06-28,12,127,28.5,0.0,
2023-06-28,13,127,27.5,0.0,
2023-06-28,14,127,27.7,0.0,
2023-06-28,15,127,29.3,0.0,
2023-06-28,16,127,28.5,0.0,
2023-06-28,17,127,28.6,0.0,
2023-06-28,18,127,27.5,0.0,
2023-06-28,19,127,26.6,0.0,
2023-06-28,20,127,25.9,0.0,
2023-06-28,21,127,25.7,0.0,
2023-06-28,22,127,25.5,0.0,
2023-06-28,23,127,25.1,0.0,
2023-06-29,0,127,24.3,0.0,
2023-06-29,1,127,23.7,0.0,
2023-06-29,2,127,24.3,0.0,
2023-06-29,3,127,24.1,0.0,
2023-06-29,4,127,24.5,0.0,
2023-06-29,5,127,24.1,0.0,
2023-06-29,6,127,23.8,0.0,
2023-06-29,7,127,24.7,0.0,
2023-06-29,8,127,24.8,0.0,
2023-06-29,9,127,25.5,0.1,
2023-06-29,10,127,26.0,0.0,
2023-06-29,11,127,26.0,0.1,
2023-06-29,12,127,26.1,0.2,
2023-06-29,13,127,25.2,1.1,
2023-06-29,14,127,24.9,0.8,
2023-06-29,15,127,24.3,5.1,
2023-06-29,16,127,24.0,3.6,
2023-06-29,17,127,23.2,21.3,
2023-06-29,18,127,23.2,10.0,
2023-06-29,19,127,23.4,2.6,
2023-06-29,20,127,23.3,8.7,
2023-06-29,21,127,23.6,2.6,
2023-06-29,22,127,23.8,0.0,
2023-06-29,23,127,24.5,0.0,
2023-06-30,0,127,24.1,0.0,
2023-06-30,1,127,23.8,0.0,
2023-06-30,2,127,23.7,0.0,
2023-06-30,3,127,23.7,0.0,
2023-06-30,4,127,23.6,0.0,
2023-06-30,5,127,23.6,0.0,
2023-06-30,6,127,23.5,0.0,
2023-06-30,7,127,24.1,0.0,
2023-06-30,8,127,24.3,0.0,
2023-06-30,9,127,24.3,0.2,
2023-06-30,10,127,25.5,0.2,
2023-06-30,11,127,26.0,0.0,
2023-06-30,12,127,25.1,0.7,
2023-06-30,13,127,26.7,0.0,
2023-06-30,14,127,27.5,0.0,
2023-06-30,15,127,27.4,0.0,
2023-06-30,16,127,28.1,0.0,
2023-06-30,17,127,27.3,0.0,
2023-06-30,18,127,28.0,0.0,
2023-06-30,19,127,26.8,0.0,
2023-06-30,20,127,25.7,0.0,
2023-06-30,21,127,24.3,0.0,
2023-06-30,22,127,24.2,0.0,
2023-06-30,23,127,24.2,0.0,
2023-03-01,0,221,3.0,0.0,
2023-03-01,1,221,2.9,0.0,
2023-03-01,2,221,3.0,0.0,
2023-03-01,3,221,2.9,0.0,
2023-03-01,4,221,2.7,0.0,
2023-03-01,5,221,2.7,0.0,
2023-03-01,6,221,2.4,0.0,
2023-03-01,7,221,2.0,0.0,
2023-03-01,8,221,2.4,0.0,
2023-03-01,9,221,3.7,0.0,
2023-03-01,10,221,5.4,0.0,
2023-03-01,11,221,7.1,0.0,
2023-03-01,12,221,7.3,0.0,
2023-03-01,13,221,7.5,0.0,
2023-03-01,14,221,6.8,0.0,
2023-03-01,15,221,6.0,0.0,
2023-03-01,16,221,6.6,0.0,
2023-03-01,17,221,6.7,0.0,
2023-03-01,18,221,6.2,0.0,
2023-03-01,19,221,5.2,0.0,
2023-03-01,20,221,4.5,0.0,
2023-03-01,21,221,3.8,0.0,
2023-03-01,22,221,3.0,0.0,
2023-03-01,23,221,2.6,0.0,
2023-03-02,0,221,1.9,0.0,
2023-03-02,1,221,1.6,0.0,
2023-03-02,2,221,0.9,0.0,
2023-03-02,3,221,0.4,0.0,
2023-03-02,4,221,-0.7,0.0,
2023-03-02,5,221,-1.6,0.0,
2023-03-02,6,221,-1.8,0.0,
2023-03-02,7,221,-3.3,0.0,
2023-03-02,8,221,-1.2,0.0,
2023-03-02,9,221,0.0,0.0,
2023-03-02,10,221,0.6,0.0,
2023-03-02,11,221,1.5,0.0,
2023-03-02,12,221,2.7,0.0,
2023-03-02,13,221,4.3,0.0,
2023-03-02,14,221,4.7,0.0,
2023-03-02,15,221,5.0,0.0,
2023-03-02,16,221,5.1,0.0,
2023-03-02,17,221,4.9,0.0,
2023-03-02,18,221,4.0,0.0,
2023-03-02,19,221,2.3,0.0,
2023-03-02,20,221,1.2,0.0,
2023-03-02,21,221,0.4,0.0,
2023-03-02,22,221,-0.6,0.0,
2023-03-02,23,221,-2.0,0.0,
2023-03-03,0,221,-3.9,0.0,
2023-03-03,1,221,-4.9,0.0,
2023-03-03,2,221,-2.8,0.0,
2023-03-03,3,221,-4.3,0.0,
2023-03-03,4,221,-5.9,0.0,
2023-03-03,5,221,-6.8,0.0,
2023-03-03,6,221,-7.1,0.0,
2023-03-03,7,221,-7.6,0.0,
2023-03-03,8,221,-4.9,0.0,
2023-03-03,9,221,-1.5,0.0,
2023-03-03,10,221,1.6,0.0,
2023-03-03,11,221,3.0,0.0,
2023-03-03,12,221,6.3,0.0,
2023-03-03,13,221,8.3,0.0,
2023-03-03,14,221,9.2,0.0,
2023-03-03,15,221,9.9,0.0,
2023-03-03,16,221,9.6,0.0,
2023-03-03,17,221,9.4,0.0,
2023-03-03,18,221,8.4,0.0,
2023-03-03,19,221,4.4,0.0,
2023-03-03,20,221,1.7,0.0,
2023-03-03,21,221,0.7,0.0,
2023-03-03,22,221,-0.6,0.0,
2023-03-03,23,221,-1.6,0.0,
2023-03-04,0,221,-2.0,0.0,
2023-03-04,1,221,-1.9,0.0,
2023-03-04,2,221,-2.6,0.0,
2023-03-04,3,221,-3.5,0.0,
2023-03-04,4,221,-3.6,0.0,
2023-03-04,5,221,-3.9,0.0,
2023-03-04,6,221,-4.1,0.0,
2023-03-04,7,221,-4.0,0.0,
2023-03-04,8,221,-2.9,0.0,
2023-03-04,9,221,-0.3,0.0,
2023-03-04,10,221,2.6,0.0,
2023-03-04,11,221,5.1,0.0,
2023-03-04,12,221,8.2,0.0,
2023-03-04,13,221,10.6,0.0,
2023-03-04,14,221,12.0,0.0,
2023-03-04,15,221,12.3,0.0,
2023-03-04,16,221,12.9,0.0,
2023-03-04,17,221,12.4,0.0,
2023-03-04,18,221,11.2,0.0,
2023-03-04,19,221,6.6,0.0,
2023-03-04,20,221,4.7,0.0,
2023-03-04,21,221,2.1,0.0,
2023-03-04,22,221,1.1,0.0,
2023-03-04,23,221,-0.2,0.0,
2023-03-05,0,221,-1.0,0.0,
2023-03-05,1,221,-1.3,0.0,
2023-03-05,2,221,-2.2,0.0,
2023-03-05,3,221,-2.7,0.0,
2023-03-05,4,221,-3.0,0.0,
2023-03-05,5,221,-3.4,0.0,
2023-03-05,6,221,-3.8,0.0,
2023-03-05,7,221,-4.0,0.0,
2023-03-05,8,221,-2.1,0.0,
2023-03-05,9,221,1.5,0.0,
2023-03-05,10,221,4.8,0.0,
2023-03-05,11,221,8.0,0.0,
2023-03-05,12,221,10.6,0.0,
2023-03-05,13,221,13.0,0.0,
2023-03-05,14,221,13.6,0.0,
2023-03-05,15,221,14.2,0.0,
2023-03-05,16,221,14.2,0.0,
2023-03-05,17,221,13.7,0.0,
2023-03-05,18,221,12.3,0.0,
2023-03-05,19,221,7.3,0.0,
2023-03-05,20,221,4.2,0.0,
2023-03-05,21,221,4.2,0.0,
2023-03-05,22,221,1.0,0.0,
2023-03-05,23,221,0.5,0.0,
2023-03-06,0,221,-0.9,0.0,
2023-03-06,1,221,-2.0,0.0,
2023-03-06,2,221,-2.4,0.0,
2023-03-06,3,221,-3.4,0.0,
2023-03-06,4,221,-3.7,0.0,
2023-03-06,5,221,-4.0,0.0,
2023-03-06,6,221,-4.4,0.0,
2023-03-06,7,221,-4.6,0.0,
2023-03-06,8,221,-2.6,0.0,
2023-03-06,9,221,1.7,0.0,
2023-03-06,10,221,5.1,0.0,
2023-03-06,11,221,9.2,0.0,
2023-03-06,12,221,11.7,0.0,
2023-03-06,13,221,13.6,0.0,
2023-03-06,14,221,14.0,0.0,
2023-03-06,15,221,14.6,0.0,
2023-03-06,16,221,15.1,0.0,
2023-03-06,17,221,14.5,0.0,
2023-03-06,18,221,13.2,0.0,
2023-03-06,19,221,8.6,0.0,
2023-03-06,20,221,4.5,0.0,
2023-03-06,21,221,3.8,0.0,
2023-03-06,22,221,2.9,0.0,
2023-03-06,23,221,1.2,0.0,
2023-03-07,0,221,0.1,0.0,
2023-03-07,1,221,-0.8,0.0,
2023-03-07,2,221,-1.2,0.0,
2023-03-07,3,221,-1.6,0.0,
2023-03-07,4,221,-0.9,0.0,
2023-03-07,5,221,-0.8,0.0,
2023-03-07,6,221,-1.4,0.0,
2023-03-07,7,221,-2.0,0.0,
2023-03-07,8,221,-0.1,0.0,
2023-03-07,9,221,3.4,0.0,
2023-03-07,10,221,7.9,0.0,
2023-03-07,11,221,11.2,0.0,
2023-03-07,12,221,14.2,0.0,
2023-03-07,13,221,15.3,0.0,
2023-03-07,14,221,16.6,0.0,
2023-03-07,15,221,17.4,0.0,
2023-03-07,16,221,17.5,0.0,
2023-03-07,17,221,17.7,0.0,
2023-03-07,18,221,17.1,0.0,
2023-03-07,19,221,15.4,0.0,
2023-03-07,20,221,12.9,0.0,
2023-03-07,21,221,12.1,0.0,
2023-03-07,22,221,8.1,0.0,
2023-03-07,23,221,6.5,0.0,
2023-03-08,0,221,4.6,0.0,
